two_words,cnt_in_true,cnt_in_fake,freq_true,freq_fake,total_cnt
"('even', 'afte')",1,193,9.320620007642909e-06,0.0038222363053036002,194
"('china', 'even')",1,193,9.320620007642909e-06,0.0038222363053036002,194
"('account', 'of')",1,192,9.320620007642909e-06,0.003802431972115499,193
"('impeach', 'trump')",1,192,9.320620007642909e-06,0.003802431972115499,193
"('in', 'august')",1,192,9.320620007642909e-06,0.003802431972115499,193
"('by', '45')",1,192,9.320620007642909e-06,0.003802431972115499,193
"('welfare', 'of')",183,10,0.0017056734613986521,0.00019804333188101558,193
"('was', 'white')",192,1,0.0017895590414674385,1.9804333188101555e-05,193
"('use', 'of')",149,44,0.0013887723811387934,0.0008713906602764685,193
"('has', 'no')",118,75,0.0010998331609018632,0.0014853249891076167,193
"('phone', 'call')",2,191,1.8641240015285817e-05,0.0037826276389273973,193
"('over', 'puck')",192,1,0.0017895590414674385,1.9804333188101555e-05,193
"('any', 'other')",165,28,0.00153790230126108,0.0005545213292668436,193
"('sweet', 'justice')",192,1,0.0017895590414674385,1.9804333188101555e-05,193
"('thank', 'you')",149,44,0.0013887723811387934,0.0008713906602764685,193
"('white', 'and')",191,2,0.0017802384214597954,3.960866637620311e-05,193
"('tell', 'me')",180,13,0.0016777116013757234,0.00025745633144532023,193
"('from', 'syria')",18,174,0.00016777116013757235,0.003445953974729671,192
"('police', 'force')",191,1,0.0017802384214597954,1.9804333188101555e-05,192
"('against', 'the')",15,177,0.00013980930011464363,0.0035053669742939756,192
"('text', 'messages')",1,191,9.320620007642909e-06,0.0037826276389273973,192
"('50', 'shot')",191,1,0.0017802384214597954,1.9804333188101555e-05,192
"('justice', 'man')",191,1,0.0017802384214597954,1.9804333188101555e-05,192
"('bitter', 'sweet')",191,1,0.0017802384214597954,1.9804333188101555e-05,192
"('scoop', 'trump')",1,191,9.320620007642909e-06,0.0037826276389273973,192
"('was', 'refused')",191,1,0.0017802384214597954,1.9804333188101555e-05,192
"('shot', '10')",191,1,0.0017802384214597954,1.9804333188101555e-05,192
"('10', 'killed')",191,1,0.0017802384214597954,1.9804333188101555e-05,192
"('refused', 'a')",191,1,0.0017802384214597954,1.9804333188101555e-05,192
"('wins', 'appealht')",191,1,0.0017802384214597954,1.9804333188101555e-05,192
"('straight', 'wins')",191,1,0.0017802384214597954,1.9804333188101555e-05,192
"('she', 'has')",151,41,0.001407413621154079,0.0008119776607121638,192
"('jobs', 'to')",186,6,0.001733635321421581,0.00011882599912860934,192
"('force', 'because')",191,1,0.0017802384214597954,1.9804333188101555e-05,192
"('they', 'want')",166,26,0.0015472229212687228,0.0005149126628906405,192
"('and', 'straight')",191,1,0.0017802384214597954,1.9804333188101555e-05,192
"('call', 'the')",2,189,1.8641240015285817e-05,0.0037430189725511944,191
"('foreign', 'nationals')",190,1,0.0017709178014521526,1.9804333188101555e-05,191
"('man', 'whos')",190,1,0.0017709178014521526,1.9804333188101555e-05,191
"('than', 'any')",160,31,0.0014912992012228654,0.0006139343288311483,191
"('hed', 'be')",190,1,0.0017709178014521526,1.9804333188101555e-05,191
"('us', 'is')",182,9,0.0016963528413910093,0.000178238998692914,191
"('gun', 'violence')",2,188,1.8641240015285817e-05,0.0037232146393630927,190
"('and', 'china')",143,47,0.0013328486610929358,0.0009308036598407732,190
"('good', 'architect')",189,1,0.0017615971814445098,1.9804333188101555e-05,190
"('decline', 'of')",188,2,0.0017522765614368667,3.960866637620311e-05,190
"('or', 'alligators')",1,189,9.320620007642909e-06,0.0037430189725511944,190
"('news', 'confirms')",1,189,9.320620007642909e-06,0.0037430189725511944,190
"('of', 'buildings')",189,1,0.0017615971814445098,1.9804333188101555e-05,190
"('i', 'was')",75,114,0.0006990465005732181,0.0022576939834435773,189
"('media', 'blackout')",188,1,0.0017522765614368667,1.9804333188101555e-05,189
"('american', 'media')",187,2,0.0017429559414292239,3.960866637620311e-05,189
"('health', 'and')",177,12,0.0016497497413527947,0.0002376519982572187,189
"('check', 'trump')",1,188,9.320620007642909e-06,0.0037232146393630927,189
"('destroyed', 'tens')",188,1,0.0017522765614368667,1.9804333188101555e-05,189
"('avert', 'global')",188,1,0.0017522765614368667,1.9804333188101555e-05,189
"('with', 'this')",99,90,0.0009227413807566479,0.00178238998692914,189
"('national', 'archive')",188,1,0.0017522765614368667,1.9804333188101555e-05,189
"('the', 'russians')",5,184,4.660310003821454e-05,0.0036439973066106864,189
"('global', 'decline')",188,1,0.0017522765614368667,1.9804333188101555e-05,189
"('buildings', 'figures')",188,1,0.0017522765614368667,1.9804333188101555e-05,189
"('seed', 'based')",188,1,0.0017522765614368667,1.9804333188101555e-05,189
"('of', 'insects')",188,1,0.0017522765614368667,1.9804333188101555e-05,189
"('zelensky', 'in')",1,188,9.320620007642909e-06,0.0037232146393630927,189
"('insects', 'by')",188,1,0.0017522765614368667,1.9804333188101555e-05,189
"('by', 'adopting')",188,1,0.0017522765614368667,1.9804333188101555e-05,189
"('adopting', 'seed')",188,1,0.0017522765614368667,1.9804333188101555e-05,189
"('urge', 'birds')",188,1,0.0017522765614368667,1.9804333188101555e-05,189
"('like', 'it')",6,183,5.592372004585745e-05,0.0036241929734225848,189
"('birds', 'to')",188,1,0.0017522765614368667,1.9804333188101555e-05,189
"('to', 'avert')",188,1,0.0017522765614368667,1.9804333188101555e-05,189
"('figures', 'hed')",188,1,0.0017522765614368667,1.9804333188101555e-05,189
"('call', 'to')",39,149,0.0003635041802980734,0.002950845645027132,188
"('archive', 'records')",187,1,0.0017429559414292239,1.9804333188101555e-05,188
"('promise', 'to')",154,34,0.001435375481177008,0.0006733473283954529,188
"('my', 'colleagues')",1,187,9.320620007642909e-06,0.003703410306174991,188
"('democrats', 'in')",2,186,1.8641240015285817e-05,0.0036836059729868894,188
"('the', 'legs')",1,187,9.320620007642909e-06,0.003703410306174991,188
"('obama', 'destroyed')",187,1,0.0017429559414292239,1.9804333188101555e-05,188
"('connection', 'to')",155,33,0.0014446961011846508,0.0006535429952073513,188
"('ecologists', 'urge')",187,1,0.0017429559414292239,1.9804333188101555e-05,188
"('blackout', 'obama')",187,1,0.0017429559414292239,1.9804333188101555e-05,188
"('parts', 'in')",186,1,0.001733635321421581,1.9804333188101555e-05,187
"('deal', 'to')",1,186,9.320620007642909e-06,0.0036836059729868894,187
"('that', 'sucks')",186,1,0.001733635321421581,1.9804333188101555e-05,187
"('the', 'same')",53,134,0.0004939928604050742,0.0026537806472056087,187
"('stalled', 'with')",1,186,9.320620007642909e-06,0.0036836059729868894,187
"('rudy', 'giuliani')",42,145,0.00039146604032100216,0.002871628312274726,187
"('manufacturing', 'plants')",185,1,0.001724314701413938,1.9804333188101555e-05,186
"('colleagues', '\u2066')",1,185,9.320620007642909e-06,0.003663801639798788,186
"('ford', 'adding')",185,1,0.001724314701413938,1.9804333188101555e-05,186
"('adding', '500')",185,1,0.001724314701413938,1.9804333188101555e-05,186
"('human', 'trafficking')",185,1,0.001724314701413938,1.9804333188101555e-05,186
"('me', 'this')",175,11,0.0016311085013375089,0.00021784766506911712,186
"('to', 'foreigners')",185,1,0.001724314701413938,1.9804333188101555e-05,186
"('second', 'intelligence')",1,185,9.320620007642909e-06,0.003663801639798788,186
"('house', 'intel')",1,185,9.320620007642909e-06,0.003663801639798788,186
"('based', 'diet')",185,1,0.001724314701413938,1.9804333188101555e-05,186
"('off', 'on')",17,169,0.00015845054012992945,0.003346932308789163,186
"('500', 'american')",185,1,0.001724314701413938,1.9804333188101555e-05,186
"('native', 'born')",185,1,0.001724314701413938,1.9804333188101555e-05,186
"('to', 'chicago')",185,1,0.001724314701413938,1.9804333188101555e-05,186
"('chicago', 'manufacturing')",185,1,0.001724314701413938,1.9804333188101555e-05,186
"('trump', 'impeachment')",1,185,9.320620007642909e-06,0.003663801639798788,186
"('of', 'native')",184,1,0.0017149940814062952,1.9804333188101555e-05,185
"('trump', 'will')",4,181,3.7282480030571634e-05,0.003584584307046382,185
"('shocking', '🙄')",184,1,0.0017149940814062952,1.9804333188101555e-05,185
"('air', 'force')",1,184,9.320620007642909e-06,0.0036439973066106864,185
"('born', 'americans')",184,1,0.0017149940814062952,1.9804333188101555e-05,185
"('talking', 'about')",168,17,0.0015658641612840086,0.00033667366419772645,185
"('2x', 'the')",184,1,0.0017149940814062952,1.9804333188101555e-05,185
"('i', 'support')",4,181,3.7282480030571634e-05,0.003584584307046382,185
"('sucks', 'buildthatwall')",184,1,0.0017149940814062952,1.9804333188101555e-05,185
"('resistance', 'to')",2,183,1.8641240015285817e-05,0.0036241929734225848,185
"('‘', 'play')",184,1,0.0017149940814062952,1.9804333188101555e-05,185
"('nearly', '2x')",183,1,0.0017056734613986521,1.9804333188101555e-05,184
"('afraid', 'as')",1,183,9.320620007642909e-06,0.0036241929734225848,184
"('trump', 'wanted')",1,183,9.320620007642909e-06,0.0036241929734225848,184
"('these', 'people')",148,36,0.0013794517611311504,0.000712955994771656,184
"('as', 'ukraine')",1,183,9.320620007642909e-06,0.0036241929734225848,184
"('he', 'should')",166,18,0.0015472229212687228,0.000356477997385828,184
"('using', 'nearly')",183,1,0.0017056734613986521,1.9804333188101555e-05,184
"('and', 'afraid')",1,182,9.320620007642909e-06,0.0036043886402344835,183
"('angry', 'and')",1,182,9.320620007642909e-06,0.0036043886402344835,183
"('arrested', 'on')",182,1,0.0016963528413910093,1.9804333188101555e-05,183
"('the', 'british')",2,181,1.8641240015285817e-05,0.003584584307046382,183
"('who', 'gives')",181,2,0.0016870322213833665,3.960866637620311e-05,183
"('the', 'australian')",1,182,9.320620007642909e-06,0.0036043886402344835,183
"('whistleblower', 'wasnt')",1,182,9.320620007642909e-06,0.0036043886402344835,183
"('–', 'msnbc')",182,1,0.0016963528413910093,1.9804333188101555e-05,183
"('about', 'president')",1,181,9.320620007642909e-06,0.003584584307046382,182
"('dept', 'of')",177,5,0.0016497497413527947,9.902166594050779e-05,182
"('nolte', '–')",181,1,0.0016870322213833665,1.9804333188101555e-05,182
"('police', 'officer')",176,6,0.001640429121345152,0.00011882599912860934,182
"('on', 'fire')",181,1,0.0016870322213833665,1.9804333188101555e-05,182
"('this', 'would')",171,11,0.0015938260213069373,0.00021784766506911712,182
"('of', 'being')",173,9,0.0016124672613222232,0.000178238998692914,182
"('we', 'are')",87,95,0.000810893940664933,0.0018814116528696478,182
"('refusing', 'to')",1,180,9.320620007642909e-06,0.00356477997385828,181
"('the', 'latest')",16,165,0.00014912992012228654,0.0032677149760367567,181
"('el', 'paso')",2,179,1.8641240015285817e-05,0.0035449756406701785,181
